@RELATION FEATURES_RUNSTATUS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE ALL {ok, timeout, memout, not_applicable, crash, other}

@DATA
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-dir.shuffled-as.sat03-146.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_1-log.shuffled-as.sat03-147.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_5-dir.shuffled-as.sat03-148.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_20_70_5-log.shuffled-as.sat03-149.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-dir.shuffled-as.sat03-150.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_60_7-log.shuffled-as.sat03-151.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_70_7-dir.shuffled-as.sat03-152.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_21_70_7-log.shuffled-as.sat03-153.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-dir.shuffled-as.sat03-154.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_22_70_7-log.shuffled-as.sat03-155.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-dir.shuffled-as.sat03-156.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_50_1-log.shuffled-as.sat03-157.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-dir.shuffled-as.sat03-158.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_1-log.shuffled-as.sat03-159.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_23_60_5-dir.shuffled-as.sat03-160.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-dir.shuffled-as.sat03-161.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_25_50_7-log.shuffled-as.sat03-162.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-dir.shuffled-as.sat03-163.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_40_6-log.shuffled-as.sat03-164.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-dir.shuffled-as.sat03-165.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_50_3-log.shuffled-as.sat03-166.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_26_60_1-log.shuffled-as.sat03-168.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_27_50_3-dir.shuffled-as.sat03-169.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_27_50_3-log.shuffled-as.sat03-170.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_27_60_5-dir.shuffled-as.sat03-171.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_27_60_5-log.shuffled-as.sat03-172.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_28_50_1-dir.shuffled-as.sat03-173.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_28_50_1-log.shuffled-as.sat03-174.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_28_60_1-dir.shuffled-as.sat03-175.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_28_60_1-log.shuffled-as.sat03-176.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_28_60_5-dir.shuffled-as.sat03-177.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_28_60_5-log.shuffled-as.sat03-178.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_29_50_3-log.shuffled-as.sat03-180.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_30_40_3-dir.shuffled-as.sat03-181.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_30_40_3-log.shuffled-as.sat03-182.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_30_50_10-dir.shuffled-as.sat03-183.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_30_50_10-log.shuffled-as.sat03-184.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_30_60_2-dir.shuffled-as.sat03-185.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_70_30_60_2-log.shuffled-as.sat03-186.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_16_90_1-dir.shuffled-as.sat03-187.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_16_90_1-log.shuffled-as.sat03-188.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_17_90_7-dir.shuffled-as.sat03-189.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_17_90_7-log.shuffled-as.sat03-190.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_18_80_2-dir.shuffled-as.sat03-191.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_18_80_2-log.shuffled-as.sat03-192.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_18_90_3-dir.shuffled-as.sat03-193.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_18_90_3-log.shuffled-as.sat03-194.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_20_90_10-dir.shuffled-as.sat03-195.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_20_90_10-log.shuffled-as.sat03-196.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_21_90_2-dir.shuffled-as.sat03-197.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_21_90_2-log.shuffled-as.sat03-198.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_23_80_3-dir.shuffled-as.sat03-199.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_23_80_3-log.shuffled-as.sat03-200.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_23_90_10-dir.shuffled-as.sat03-201.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_23_90_10-log.shuffled-as.sat03-202.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_24_80_9-dir.shuffled-as.sat03-203.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_24_80_9-log.shuffled-as.sat03-204.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_25_80_5-dir.shuffled-as.sat03-205.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_25_80_5-log.shuffled-as.sat03-206.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_26_70_4-dir.shuffled-as.sat03-207.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_26_70_4-log.shuffled-as.sat03-208.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_26_80_1-dir.shuffled-as.sat03-209.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_26_80_1-log.shuffled-as.sat03-210.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_27_70_7-dir.shuffled-as.sat03-211.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_27_70_7-log.shuffled-as.sat03-212.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_27_80_2-dir.shuffled-as.sat03-213.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_27_80_2-log.shuffled-as.sat03-214.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_28_70_8-dir.shuffled-as.sat03-215.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_28_70_8-log.shuffled-as.sat03-216.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_29_60_7-dir.shuffled-as.sat03-217.cnf,1,ok
./datas/sc2002/handmade/anton/UNSAT/SGI_30_80_29_60_7-log.shuffled-as.sat03-218.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/bevhcube3.shuffled-as.sat03-1425.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/bevhcube4.shuffled-as.sat03-1426.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/bevhcube5.shuffled-as.sat03-1427.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/bevhcube6.shuffled-as.sat03-1428.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/dodecahedron.shuffled-as.sat03-1429.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hcb2.shuffled-as.sat03-1430.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hcb3.shuffled-as.sat03-1431.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hcb4.shuffled-as.sat03-1432.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hcb5.shuffled-as.sat03-1433.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hypercube4.shuffled-as.sat03-1434.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hypercube5.shuffled-as.sat03-1435.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hypercube6.shuffled-as.sat03-1436.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/hypercube7.shuffled-as.sat03-1437.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/icos_stretch.shuffled-as.sat03-1439.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/icosahedron.shuffled-as.sat03-1438.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg2x2.shuffled-as.sat03-1440.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg2x3.shuffled-as.sat03-1441.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg2x4.shuffled-as.sat03-1442.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg2x5.shuffled-as.sat03-1443.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg2x6.shuffled-as.sat03-1444.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg2x7.shuffled-as.sat03-1445.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x3.shuffled-as.sat03-1450.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x3add4.shuffled-as.sat03-1446.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x3add4d1.shuffled-as.sat03-1447.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x4.shuffled-as.sat03-1451.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x5.shuffled-as.sat03-1452.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg3x6.shuffled-as.sat03-1453.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg4x4.shuffled-as.sat03-1454.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg5x5.shuffled-as.sat03-1455.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/marg6x6.shuffled-as.sat03-1456.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c2x2.shuffled-as.sat03-1457.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c2x3.shuffled-as.sat03-1458.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c2x4.shuffled-as.sat03-1459.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c2x5.shuffled-as.sat03-1460.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c2x6.shuffled-as.sat03-1461.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c2x7.shuffled-as.sat03-1462.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c3x3.shuffled-as.sat03-1463.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c3x4.shuffled-as.sat03-1464.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c3x5.shuffled-as.sat03-1465.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c3x6.shuffled-as.sat03-1466.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c4x4.shuffled-as.sat03-1467.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c5x5.shuffled-as.sat03-1468.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh1c6x6.shuffled-as.sat03-1469.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh2x2.shuffled-as.sat03-1470.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh2x3.shuffled-as.sat03-1471.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh2x4.shuffled-as.sat03-1472.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh2x5.shuffled-as.sat03-1473.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh2x6.shuffled-as.sat03-1474.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh2x7.shuffled-as.sat03-1475.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh3x3.shuffled-as.sat03-1476.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh3x4.shuffled-as.sat03-1477.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh3x5.shuffled-as.sat03-1478.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh3x6.shuffled-as.sat03-1479.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh4x4.shuffled-as.sat03-1480.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh5x5.shuffled-as.sat03-1481.cnf,1,ok
./datas/sc2002/handmade/bevan/cnf/urqh6x6.shuffled-as.sat03-1482.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.33.381.shuffled-as.sat03-1642.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.36.2.432.shuffled-as.sat03-1643.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.36.4.432.shuffled-as.sat03-1644.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.40.1.520.shuffled-as.sat03-1645.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.40.reg.520.shuffled-as.sat03-1646.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.50.750.shuffled-as.sat03-1647.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.50.825.shuffled-as.sat03-1648.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.60.1080.shuffled-as.sat03-1649.cnf,1,ok
./datas/sc2002/handmade/gomes/bqwh/bqwh.60.1152.shuffled-as.sat03-1650.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.35.405.shuffled-as.sat03-1651.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.40.528.shuffled-as.sat03-1652.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.40.544.shuffled-as.sat03-1653.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.40.560.shuffled-as.sat03-1654.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.50.1250.shuffled-as.sat03-1655.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.60.1440.shuffled-as.sat03-1656.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.60.1620.shuffled-as.sat03-1657.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.60.1692.shuffled-as.sat03-1658.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.60.1728.shuffled-as.sat03-1659.cnf,1,ok
./datas/sc2002/handmade/gomes/qwh/qwh.60.1800.shuffled-as.sat03-1660.cnf,1,ok
./datas/sc2002/handmade/lardeux/chesscolor/color-10-3.shuffled-as.sat03-1483.cnf,1,ok
./datas/sc2002/handmade/lardeux/chesscolor/color-11-3.shuffled-as.sat03-1484.cnf,1,ok
./datas/sc2002/handmade/lardeux/chesscolor/color-15-4.shuffled-as.sat03-1485.cnf,1,ok
./datas/sc2002/handmade/lardeux/chesscolor/color-18-4.shuffled-as.sat03-1486.cnf,1,ok
./datas/sc2002/handmade/lardeux/chesscolor/color-19-4.shuffled-as.sat03-1487.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-1x10-10-10-s.1.shuffled-as.sat03-1488.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-1x10-10-10-sb.1.shuffled-as.sat03-1489.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-1x6-6-6-s.1.shuffled-as.sat03-1490.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-1x6-6-6-sb.1.shuffled-as.sat03-1491.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-2x2-7-7-s.1.shuffled-as.sat03-1492.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-2x2-7-7-sb.1.shuffled-as.sat03-1493.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-3x1-9-9-s.1.shuffled-as.sat03-1494.cnf,1,ok
./datas/sc2002/handmade/markstrom/SATISFIABLE/mm-3x1-9-9-sb.1.shuffled-as.sat03-1495.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x2-5-0-s.1.shuffled-as.sat03-1496.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x2-5-5-s.1.shuffled-as.sat03-1497.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x2-5-5-sb.1.shuffled-as.sat03-1498.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-sb.1.shuffled-as.sat03-1500.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x3-6-6-s.1.shuffled-as.sat03-1501.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x3-6-6-sb.1.shuffled-as.sat03-1502.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x3-8-8-s.1.shuffled-as.sat03-1503.cnf,1,ok
./datas/sc2002/handmade/markstrom/UNSATISFIABLE/mm-2x3-8-8-sb.1.shuffled-as.sat03-1504.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq15Sat.shuffled-as.sat03-1505.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq20Sat.shuffled-as.sat03-1506.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq25Sat.shuffled-as.sat03-1507.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq30Sat.shuffled-as.sat03-1508.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq3Sat.shuffled-as.sat03-1509.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq4Sat.shuffled-as.sat03-1510.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq5Sat.shuffled-as.sat03-1511.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq6Sat.shuffled-as.sat03-1512.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq7Sat.shuffled-as.sat03-1513.cnf,1,ok
./datas/sc2002/handmade/ostrowski/genurq/genurq8Sat.shuffled-as.sat03-1514.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/10142772393204023fw.shuffled-as.sat03-1661.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/10142772393204023nc.shuffled-as.sat03-1662.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/10142772393204023nw.shuffled-as.sat03-1663.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/2000009987fw.shuffled-as.sat03-1664.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/2000009987nc.shuffled-as.sat03-1665.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/2000009987nw.shuffled-as.sat03-1666.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/2013113162201nc.shuffled-as.sat03-1667.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/2013113162201nw.shuffled-as.sat03-1668.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/544707209399fw.shuffled-as.sat03-1669.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/544707209399nc.shuffled-as.sat03-1670.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/544707209399nw.shuffled-as.sat03-1671.cnf,1,ok
./datas/sc2002/handmade/purdom/Instances/7999999957fw.shuffled-as.sat03-1672.cnf,1,ok
